"Little Harbour, Nova Scotia","{'address': 'Little Harbour, Halifax, Nova Scotia', 'location': {'x': -62.842646, 'y': 44.715984}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -62.878646, 'ymin': 44.679984, 'xmax': -62.806646, 'ymax': 44.751984}}"
London N4,"{'address': 'N4 2, London, England', 'location': {'x': -0.0976285, 'y': 51.5650636}, 'score': 97.32, 'attributes': {}, 'extent': {'xmin': -0.1076285, 'ymin': 51.5550636, 'xmax': -0.0876285, 'ymax': 51.5750636}}"
"Great Totham, Essex","{'address': 'Great Totham, Maldon, Essex, England', 'location': {'x': 0.710083078, 'y': 51.783478364}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.705083078, 'ymin': 51.778478364, 'xmax': 0.715083078, 'ymax': 51.788478364}}"
"Department of History, Southampton University","{'address': 'Department of History', 'location': {'x': -92.3804184, 'y': 38.9354543}, 'score': 83.5, 'attributes': {}, 'extent': {'xmin': -92.3854184, 'ymin': 38.9304543, 'xmax': -92.3754184, 'ymax': 38.9404543}}"
"Somerville, Massachusetts","{'address': 'Somerville, Massachusetts', 'location': {'x': -71.097145, 'y': 42.389121}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -71.124145, 'ymin': 42.362121, 'xmax': -71.070145, 'ymax': 42.416121}}"
"Warburg Institute, London WC1","{'address': 'The Warburg Institute', 'location': {'x': -0.1298578, 'y': 51.5232618}, 'score': 91.99, 'attributes': {}, 'extent': {'xmin': -0.1348578, 'ymin': 51.5182618, 'xmax': -0.1248578, 'ymax': 51.5282618}}"
"Yale University Library, New Haven","{'address': 'Yale University Library - Divinity School Library', 'location': {'x': -72.9232013, 'y': 41.323065}, 'score': 91.96, 'attributes': {}, 'extent': {'xmin': -72.9282013, 'ymin': 41.318065, 'xmax': -72.9182013, 'ymax': 41.328065}}"
"Lewes, East Sussex","{'address': 'Lewes, East Sussex, England', 'location': {'x': 0.0178577, 'y': 50.8756293}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.1021423, 'ymin': 50.7556293, 'xmax': 0.1378577, 'ymax': 50.9956293}}"
"25 Oppidans Road, London NW3","{'address': '25 Oppidans Road, Primrose Hill, Swiss Cottage, Camden, London, England, NW3 3AG', 'location': {'x': -0.159419691264, 'y': 51.541522998149}, 'score': 99.35, 'attributes': {}, 'extent': {'xmin': -0.160419691264, 'ymin': 51.540522998149, 'xmax': -0.158419691264, 'ymax': 51.542522998149}}"
"The Oxford Shakespeare, Oxford","{'address': 'Oxford, Oxfordshire, England', 'location': {'x': -1.240628074134, 'y': 51.754529730569}, 'score': 77.68, 'attributes': {}, 'extent': {'xmin': -1.294628074134, 'ymin': 51.700529730569, 'xmax': -1.186628074134, 'ymax': 51.808529730569}}"
Authors’ Licensing and Collecting SocietyLondon EC1,"{'address': ""Authors' Licensing & Collecting Society"", 'location': {'x': -0.0828, 'y': 51.506}, 'score': 96.17, 'attributes': {}, 'extent': {'xmin': -0.0878, 'ymin': 51.501, 'xmax': -0.0778, 'ymax': 51.511}}"
"Brixham, Devon","{'address': 'Brixham, Devon, England', 'location': {'x': -3.515915184, 'y': 50.394122421}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.541915184, 'ymin': 50.368122421, 'xmax': -3.489915184, 'ymax': 50.420122421}}"
"Kirkhill, Inverness","{'address': 'Kirkhill, Inverness, Scotland', 'location': {'x': -4.413306944, 'y': 57.476160166}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.429306944, 'ymin': 57.460160166, 'xmax': -4.397306944, 'ymax': 57.492160166}}"
"Collège de France, Paris","{'address': 'Collège De France', 'location': {'x': 2.3455211, 'y': 48.8490551}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 2.3405211, 'ymin': 48.8440551, 'xmax': 2.3505211, 'ymax': 48.8540551}}"
"Chandlers Ford, Hampshire","{'address': 'Chandlers Ford', 'location': {'x': -1.385120418, 'y': 50.983440498}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.388120418, 'ymin': 50.980440498, 'xmax': -1.382120418, 'ymax': 50.986440498}}"
University of East Anglia,"{'address': 'University of East Anglia', 'location': {'x': 1.2449226, 'y': 52.6223101}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 1.2389226, 'ymin': 52.6163101, 'xmax': 1.2509226, 'ymax': 52.6283101}}"
"Haywards Heath, West Sussex","{'address': 'Haywards Heath, Mid Sussex, West Sussex, England', 'location': {'x': -0.100531473, 'y': 50.995934443}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.124531473, 'ymin': 50.971934443, 'xmax': -0.076531473, 'ymax': 51.019934443}}"
"Claremont, Western Australia","{'address': 'Claremont, Western Australia', 'location': {'x': 115.77964066, 'y': -31.982098173}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 115.76664066, 'ymin': -31.995098173, 'xmax': 115.79264066, 'ymax': -31.969098173}}"
"Droitwich, Worcestershire","{'address': 'Droitwich, Worcestershire, England', 'location': {'x': -2.153692, 'y': 52.268144}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.249692, 'ymin': 52.172144, 'xmax': -2.057692, 'ymax': 52.364144}}"
"Bassan, France","{'address': 'Bassan, Hérault, Occitanie', 'location': {'x': 3.255070625, 'y': 43.410868862}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 3.236070625, 'ymin': 43.391868862, 'xmax': 3.274070625, 'ymax': 43.429868862}}"
"National Secretary, Pipedown, Salisbury, Wiltshire","{'address': 'Salisbury, Wiltshire, England', 'location': {'x': -1.796415849, 'y': 51.070362097}, 'score': 76.74, 'attributes': {}, 'extent': {'xmin': -1.829415849, 'ymin': 51.037362097, 'xmax': -1.763415849, 'ymax': 51.103362097}}"
"Wembley, Middlesex","{'address': 'Wembley, Middlesex, England', 'location': {'x': -0.298982, 'y': 51.552025}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.328982, 'ymin': 51.522025, 'xmax': -0.268982, 'ymax': 51.582025}}"
Durham,"{'address': 'Durham, North Carolina', 'location': {'x': -78.899023, 'y': 35.996948}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -79.031023, 'ymin': 35.864948, 'xmax': -78.767023, 'ymax': 36.128948}}"
"Patrington, East Yorkshire","{'address': 'Patrington, Hull, East Yorkshire, England', 'location': {'x': -0.0117488, 'y': 53.6837675}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.0437488, 'ymin': 53.6517675, 'xmax': 0.0202512, 'ymax': 53.7157675}}"
"Shepreth, Hertfordshire","{'address': 'Shepreth, Royston, Hertfordshire, England', 'location': {'x': 0.03284, 'y': 52.1125759}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.01384, 'ymin': 52.0935759, 'xmax': 0.05184, 'ymax': 52.1315759}}"
"Regent’s Park College, Oxford","{'address': ""Regent's Park College"", 'location': {'x': -1.2610087, 'y': 51.7566956}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.2660087, 'ymin': 51.7516956, 'xmax': -1.2560087, 'ymax': 51.7616956}}"
"Newtown, Connecticut","{'address': 'Newtown, Connecticut', 'location': {'x': -73.3037244, 'y': 41.4140568}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -73.3917244, 'ymin': 41.3260568, 'xmax': -73.2157244, 'ymax': 41.5020568}}"
Binghamton University,"{'address': 'Binghamton University, New York', 'location': {'x': -75.967768, 'y': 42.091274}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -75.977768, 'ymin': 42.081274, 'xmax': -75.957768, 'ymax': 42.101274}}"
"Nolensville, Tennessee","{'address': 'Nolensville, Tennessee', 'location': {'x': -86.675535, 'y': 35.964402}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -86.717535, 'ymin': 35.922402, 'xmax': -86.633535, 'ymax': 36.006402}}"
"4 Courthouse Road, Finchley, London N12","{'address': '4 Court House Road, West Finchley, Woodside Park, Barnet, London, England, N12 7PJ', 'location': {'x': -0.187567127956, 'y': 51.613003197877}, 'score': 97.69, 'attributes': {}, 'extent': {'xmin': -0.188567127956, 'ymin': 51.612003197877, 'xmax': -0.186567127956, 'ymax': 51.614003197877}}"
Liverpool,"{'address': 'Liverpool, Merseyside, England', 'location': {'x': -2.978495, 'y': 53.40936677}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.064495, 'ymin': 53.32336677, 'xmax': -2.892495, 'ymax': 53.49536677}}"
"Stony Brook, New York","{'address': 'Stony Brook, New York', 'location': {'x': -73.141129, 'y': 40.925686}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -73.175129, 'ymin': 40.891686, 'xmax': -73.107129, 'ymax': 40.959686}}"
"Jonathan Cape, London SW1","{'address': 'Jonathan, 25 Chaplaincy Gardens, Havering, Hornchurch, Essex, England, RM11 3SH', 'location': {'x': 0.226560076804, 'y': 51.561106979643}, 'score': 86.67, 'attributes': {}, 'extent': {'xmin': 0.225560076804, 'ymin': 51.560106979643, 'xmax': 0.227560076804, 'ymax': 51.562106979643}}"
Doncaster,"{'address': 'Doncaster, South Yorkshire, England', 'location': {'x': -1.132354573, 'y': 53.522743057}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.182354573, 'ymin': 53.472743057, 'xmax': -1.082354573, 'ymax': 53.572743057}}"
"nfpSynergy, London EC1","{'address': 'Synergy', 'location': {'x': 0.0428681, 'y': 51.5488567}, 'score': 80.05, 'attributes': {}, 'extent': {'xmin': 0.0378681, 'ymin': 51.5438567, 'xmax': 0.0478681, 'ymax': 51.5538567}}"
"Darwin College, Cambridge","{'address': 'Darwin College', 'location': {'x': 0.11358, 'y': 52.200554}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.10858, 'ymin': 52.195554, 'xmax': 0.11858, 'ymax': 52.205554}}"
University of Dundee,"{'address': 'University of Dundee', 'location': {'x': -2.982533228, 'y': 56.457706625}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.986533228, 'ymin': 56.453706625, 'xmax': -2.978533228, 'ymax': 56.461706625}}"
Florence,"{'address': 'Florence, Kentucky', 'location': {'x': -84.6265946, 'y': 38.9988877}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -84.6965946, 'ymin': 38.9288877, 'xmax': -84.5565946, 'ymax': 39.0688877}}"
Dickinson College,"{'address': 'Dickinson College', 'location': {'x': -77.1962004, 'y': 40.2053461}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -77.2012004, 'ymin': 40.2003461, 'xmax': -77.1912004, 'ymax': 40.2103461}}"
"Sunderland, Massachusetts","{'address': 'Sunderland, Massachusetts', 'location': {'x': -72.57951, 'y': 42.466428}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -72.62151, 'ymin': 42.424428, 'xmax': -72.53751, 'ymax': 42.508428}}"
"Justice for Christopher Alder Campaign Colne, Lancashire","{'address': 'Colne, Pendle, Lancashire, England', 'location': {'x': -2.164176283, 'y': 53.857387018}, 'score': 75, 'attributes': {}, 'extent': {'xmin': -2.194176283, 'ymin': 53.827387018, 'xmax': -2.134176283, 'ymax': 53.887387018}}"
"Stevens Institute of Technology, Hoboken, New Jersey","{'address': 'Stevens Institute of Technology', 'location': {'x': -74.0238379, 'y': 40.745011}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -74.0288379, 'ymin': 40.740011, 'xmax': -74.0188379, 'ymax': 40.750011}}"
"Fredericton, New Brunswick","{'address': 'Fredericton, New Brunswick', 'location': {'x': -66.6431, 'y': 45.96355}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -66.7401, 'ymin': 45.86655, 'xmax': -66.5461, 'ymax': 46.06055}}"
Osaka Gakuin University,"{'address': 'Osaka Gakuin Univ.', 'location': {'x': 135.542180078, 'y': 34.773145339}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 135.537180078, 'ymin': 34.768145339, 'xmax': 135.547180078, 'ymax': 34.778145339}}"
"Department of English, Yale University","{'address': 'Department of English', 'location': {'x': 73.826962, 'y': 18.550377}, 'score': 92.73, 'attributes': {}, 'extent': {'xmin': 73.821962, 'ymin': 18.545377, 'xmax': 73.831962, 'ymax': 18.555377}}"
"Sainte-Dode, France","{'address': 'Sainte-Dode, Mirande, Gers, Occitanie', 'location': {'x': 0.36333, 'y': 43.42}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.33133, 'ymin': 43.388, 'xmax': 0.39533, 'ymax': 43.452}}"
"Par, Cornwall","{'address': 'Par, Cornwall, England', 'location': {'x': -4.699020022, 'y': 50.351557995}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.709020022, 'ymin': 50.341557995, 'xmax': -4.689020022, 'ymax': 50.361557995}}"
"New Malden, Surrey","{'address': 'New Malden, Surrey, England', 'location': {'x': -0.2554285, 'y': 51.3986871}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.2774285, 'ymin': 51.3766871, 'xmax': -0.2334285, 'ymax': 51.4206871}}"
"Manhattan, Kansas","{'address': 'Manhattan, Kansas', 'location': {'x': -96.5665999, 'y': 39.1866876}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -96.6515999, 'ymin': 39.1016876, 'xmax': -96.4815999, 'ymax': 39.2716876}}"
Gothenburg,"{'address': 'Gothenburg', 'location': {'x': 11.9865, 'y': 57.6969943}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 11.6435, 'ymin': 57.3539943, 'xmax': 12.3295, 'ymax': 58.0399943}}"
South African Institute of Race Relations,"{'address': 'Institute of Race Relations', 'location': {'x': -0.1661748, 'y': 51.5162987}, 'score': 75, 'attributes': {}, 'extent': {'xmin': -0.1711748, 'ymin': 51.5112987, 'xmax': -0.1611748, 'ymax': 51.5212987}}"
"Sarah Lawrence College, Bronxville, New York","{'address': 'Sarah Lawrence College', 'location': {'x': -73.843823, 'y': 40.935075}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -73.848823, 'ymin': 40.930075, 'xmax': -73.838823, 'ymax': 40.940075}}"
"Yale UniversityNew Haven, Connecticut","{'address': 'Yale University', 'location': {'x': -72.928798, 'y': 41.30748}, 'score': 99.5, 'attributes': {}, 'extent': {'xmin': -72.939798, 'ymin': 41.29648, 'xmax': -72.917798, 'ymax': 41.31848}}"
"Emmanuel College, Cambridge","{'address': 'Emmanuel College', 'location': {'x': 0.124958318, 'y': 52.203863561}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.121958318, 'ymin': 52.200863561, 'xmax': 0.127958318, 'ymax': 52.206863561}}"
"Bates College, Maine","{'address': 'Bates College', 'location': {'x': -70.205153, 'y': 44.1073207}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -70.210153, 'ymin': 44.1023207, 'xmax': -70.200153, 'ymax': 44.1123207}}"
"Sitges, Barcelona","{'address': 'Sitges, Barcelona, Cataluña', 'location': {'x': 1.8112222, 'y': 41.2347823}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 1.7462222, 'ymin': 41.1697823, 'xmax': 1.8762222, 'ymax': 41.2997823}}"
"Orange, California","{'address': 'Orange, California', 'location': {'x': -117.853096, 'y': 33.791489}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -117.917096, 'ymin': 33.727489, 'xmax': -117.789096, 'ymax': 33.855489}}"
Kendal,"{'address': 'Kendal, Cumbria, England', 'location': {'x': -2.7475777, 'y': 54.3267888}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.9105777, 'ymin': 54.1637888, 'xmax': -2.5845777, 'ymax': 54.4897888}}"
University of Auckland,"{'address': 'University of Auckland', 'location': {'x': 174.7713398, 'y': -36.8508578}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 174.7663398, 'ymin': -36.8558578, 'xmax': 174.7763398, 'ymax': -36.8458578}}"
Taunton,"{'address': 'Taunton, Somerset, England', 'location': {'x': -3.108189416, 'y': 51.013406238}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.142189416, 'ymin': 50.979406238, 'xmax': -3.074189416, 'ymax': 51.047406238}}"
Naples,"{'address': 'Naples, Florida', 'location': {'x': -81.7954521, 'y': 26.1474521}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -81.9904521, 'ymin': 25.9524521, 'xmax': -81.6004521, 'ymax': 26.3424521}}"
"Leo Baeck College,","{'address': 'Leo Baeck Institute', 'location': {'x': -73.993755, 'y': 40.738017}, 'score': 94.78, 'attributes': {}, 'extent': {'xmin': -73.994755, 'ymin': 40.737017, 'xmax': -73.992755, 'ymax': 40.739017}}"
"Serpent’s Tail, London EC1","{'address': 'EC1A 1, London, England', 'location': {'x': -0.0991398, 'y': 51.5163916}, 'score': 74.08, 'attributes': {}, 'extent': {'xmin': -0.1001398, 'ymin': 51.5153916, 'xmax': -0.0981398, 'ymax': 51.5173916}}"
Vancouver Island University,"{'address': 'Vancouver Island University', 'location': {'x': -123.967033, 'y': 49.157315}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -123.972033, 'ymin': 49.152315, 'xmax': -123.962033, 'ymax': 49.162315}}"
"Institute of Commonwealth Studies, London WC1","{'address': 'Institute of Commonwealth Studies', 'location': {'x': -0.1307494, 'y': 51.5220607}, 'score': 96.15, 'attributes': {}, 'extent': {'xmin': -0.1357494, 'ymin': 51.5170607, 'xmax': -0.1257494, 'ymax': 51.5270607}}"
"Rutherford Appleton Laboratory, Didcot, Oxfordshire","{'address': 'Appleton, Vale of White Horse, Oxfordshire, England', 'location': {'x': -1.361272911, 'y': 51.709369376}, 'score': 76.12, 'attributes': {}, 'extent': {'xmin': -1.369272911, 'ymin': 51.701369376, 'xmax': -1.353272911, 'ymax': 51.717369376}}"
"Bacton, Norfolk","{'address': 'Bacton, North Norfolk, Norfolk, England', 'location': {'x': 1.482982747, 'y': 52.850071482}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 1.474982747, 'ymin': 52.842071482, 'xmax': 1.490982747, 'ymax': 52.858071482}}"
"Faculty of Music, University of Cambridge","{'address': 'University Of Szeged - Faculty Of Music', 'location': {'x': 20.1444, 'y': 46.2499}, 'score': 79.77, 'attributes': {}, 'extent': {'xmin': 20.1394, 'ymin': 46.2449, 'xmax': 20.1494, 'ymax': 46.2549}}"
"Whitland, Carmarthenshire","{'address': 'Whitland, Dyfed, Wales', 'location': {'x': -4.6130689, 'y': 51.819300978}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.6260689, 'ymin': 51.806300978, 'xmax': -4.6000689, 'ymax': 51.832300978}}"
"Reading, Berkshire","{'address': 'Reading, Berkshire, England', 'location': {'x': -0.9690884, 'y': 51.455041}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.1450884, 'ymin': 51.279041, 'xmax': -0.7930884, 'ymax': 51.631041}}"
"Dickinson Electronic Archives Projects, University of Maryland","{'address': 'University, Maryland', 'location': {'x': -77.06942, 'y': 39.22622}, 'score': 74.98, 'attributes': {}, 'extent': {'xmin': -77.08042, 'ymin': 39.21522, 'xmax': -77.05842, 'ymax': 39.23722}}"
"Beverley, East Riding","{'address': 'Beverley, East Riding, England', 'location': {'x': -0.42332, 'y': 53.84587}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.44932, 'ymin': 53.81987, 'xmax': -0.39732, 'ymax': 53.87187}}"
"Leatherhead, Surrey","{'address': 'Leatherhead, Surrey, England', 'location': {'x': -0.3259295, 'y': 51.2957842}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.4029295, 'ymin': 51.2187842, 'xmax': -0.2489295, 'ymax': 51.3727842}}"
University of Wisconsin-Madison,"{'address': 'University of Wisconsin', 'location': {'x': -89.4010245, 'y': 43.0758647}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -89.4160245, 'ymin': 43.0608647, 'xmax': -89.3860245, 'ymax': 43.0908647}}"
"Harrogate, North Yorkshire","{'address': 'Harrogate, North Yorkshire, England', 'location': {'x': -1.543098342, 'y': 53.993750641}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -1.585098342, 'ymin': 53.951750641, 'xmax': -1.501098342, 'ymax': 54.035750641}}"
"Darnestown, Maryland","{'address': 'Darnestown, Maryland', 'location': {'x': -77.279678, 'y': 39.097529}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -77.324678, 'ymin': 39.052529, 'xmax': -77.234678, 'ymax': 39.142529}}"
"Fish Hoek, South Africa","{'address': 'Fish Hoek, City of Cape Town, Western Cape', 'location': {'x': 18.406802825147, 'y': -34.131539936428}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 18.380802825147, 'ymin': -34.157539936428, 'xmax': 18.432802825147, 'ymax': -34.105539936428}}"
"Ringstead, Norfolk","{'address': ""Ringstead, King's Lynn and West Norfolk, Norfolk, England"", 'location': {'x': 0.53598772, 'y': 52.940086291}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.52798772, 'ymin': 52.932086291, 'xmax': 0.54398772, 'ymax': 52.948086291}}"
"Junction Books, 15 St Johns Hill, London SW11","{'address': ""A, 15 Saint John's Hill, Northcote, Battersea, Wandsworth, London, England, SW11 1TY"", 'location': {'x': -0.170522527849, 'y': 51.462503905158}, 'score': 95.76, 'attributes': {}, 'extent': {'xmin': -0.171522527849, 'ymin': 51.461503905158, 'xmax': -0.169522527849, 'ymax': 51.463503905158}}"
"School of English and American Studies, University of Sussex","{'address': 'American University of Biblical Studies', 'location': {'x': -84.221664, 'y': 33.747848}, 'score': 79.31, 'attributes': {}, 'extent': {'xmin': -84.226664, 'ymin': 33.742848, 'xmax': -84.216664, 'ymax': 33.752848}}"
Stockholm,"{'address': 'Stockholm', 'location': {'x': 18.0644881, 'y': 59.3327881}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 17.8994881, 'ymin': 59.1677881, 'xmax': 18.2294881, 'ymax': 59.4977881}}"
"Northeastern University, Boston","{'address': 'Northeastern University', 'location': {'x': -71.0889957, 'y': 42.3401645}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -71.0939957, 'ymin': 42.3351645, 'xmax': -71.0839957, 'ymax': 42.3451645}}"
Vienna,"{'address': 'Vienna', 'location': {'x': 16.3727778, 'y': 48.2092062}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 16.2227778, 'ymin': 48.0592062, 'xmax': 16.5227778, 'ymax': 48.3592062}}"
"Tervuren, Belgium","{'address': 'Tervuren', 'location': {'x': 4.516873721, 'y': 50.816209463}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 4.463873721, 'ymin': 50.763209463, 'xmax': 4.569873721, 'ymax': 50.869209463}}"
London N18,"{'address': 'N1 8, London, England', 'location': {'x': -0.0993727, 'y': 51.5369861}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -0.1053727, 'ymin': 51.5309861, 'xmax': -0.0933727, 'ymax': 51.5429861}}"
Nottingham Polytechnic,"{'address': 'Polytechnic, Moniya, Oyo', 'location': {'x': 3.8862088, 'y': 7.4365254}, 'score': 80.95, 'attributes': {}, 'extent': {'xmin': 3.8682088, 'ymin': 7.4185254, 'xmax': 3.9042088, 'ymax': 7.4545254}}"
"Thornham, Norfolk","{'address': ""Thornham, King's Lynn and West Norfolk, Norfolk, England"", 'location': {'x': 0.579503809, 'y': 52.959776827}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 0.572503809, 'ymin': 52.952776827, 'xmax': 0.586503809, 'ymax': 52.966776827}}"
"Whitehaven, Cumbria","{'address': 'Whitehaven, Cumbria, England', 'location': {'x': -3.587463001, 'y': 54.550729374}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -3.611463001, 'ymin': 54.526729374, 'xmax': -3.563463001, 'ymax': 54.574729374}}"
"Marietta, Ohio","{'address': 'Marietta, Ohio', 'location': {'x': -81.45731, 'y': 39.419998}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -81.51231, 'ymin': 39.364998, 'xmax': -81.40231, 'ymax': 39.474998}}"
Villa Cliff32 Knapton Estates RoadSmiths FLO8 Bermuda,"{'address': ""Knapton Estates Road, Smith's"", 'location': {'x': -64.716317419914, 'y': 32.316018333188}, 'score': 79.07, 'attributes': {}, 'extent': {'xmin': -64.717317419914, 'ymin': 32.315018333188, 'xmax': -64.715317419914, 'ymax': 32.317018333188}}"
Vientiane,"{'address': 'Vientiane, Chanthabuly, Vientiane Capital', 'location': {'x': 102.6116341, 'y': 17.9621577}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 102.5106341, 'ymin': 17.8611577, 'xmax': 102.7126341, 'ymax': 18.0631577}}"
"Director, Charter ’88","{'address': 'Charter, Umzingwane, Matabeleland South', 'location': {'x': 29.10358, 'y': -20.5316659}, 'score': 71.19, 'attributes': {}, 'extent': {'xmin': 29.09758, 'ymin': -20.5376659, 'xmax': 29.10958, 'ymax': -20.5256659}}"
"Constable, 10 Orange St, London WC2","{'address': '10 Orange Street, Piccadilly, Westminster, London, England, WC2H 7EF', 'location': {'x': -0.131069580154, 'y': 51.509102592947}, 'score': 96.16, 'attributes': {}, 'extent': {'xmin': -0.132069580154, 'ymin': 51.508102592947, 'xmax': -0.130069580154, 'ymax': 51.510102592947}}"
Lyon,"{'address': 'Lyon, Rhône, Auvergne-Rhône-Alpes', 'location': {'x': 4.8300814, 'y': 45.76950679}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 4.7730814, 'ymin': 45.71250679, 'xmax': 4.8870814, 'ymax': 45.82650679}}"
Glasgow,"{'address': 'Glasgow, City of Glasgow, Scotland', 'location': {'x': -4.236870131, 'y': 55.863625014}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -4.347870131, 'ymin': 55.752625014, 'xmax': -4.125870131, 'ymax': 55.974625014}}"
"Centre for Intellectual History, London NW1","{'address': 'NW1 0, London, England', 'location': {'x': -0.1368816, 'y': 51.5386475}, 'score': 74.94, 'attributes': {}, 'extent': {'xmin': -0.1418816, 'ymin': 51.5336475, 'xmax': -0.1318816, 'ymax': 51.5436475}}"
London Nl,"{'address': 'Calle London, Privadas del Canadá, Sector Vancouver, General Escobedo, Nuevo León, 66059', 'location': {'x': -100.270027415347, 'y': 25.790477802552}, 'score': 97.97, 'attributes': {}, 'extent': {'xmin': -100.271027415347, 'ymin': 25.789477802552, 'xmax': -100.269027415347, 'ymax': 25.791477802552}}"
"Bridport, Dorset","{'address': 'Bridport, Dorset, England', 'location': {'x': -2.75836268, 'y': 50.733630604}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.77736268, 'ymin': 50.714630604, 'xmax': -2.73936268, 'ymax': 50.752630604}}"
"Villeneuve d’Ascq, France","{'address': ""Villeneuve-d'Ascq, Nord, Hauts-de-France"", 'location': {'x': 3.131823337, 'y': 50.619495844}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 3.089823337, 'ymin': 50.577495844, 'xmax': 3.173823337, 'ymax': 50.661495844}}"
Wissenschaftskolleg zu Berlin,"{'address': 'Wissenschaftskolleg Zu Berlin', 'location': {'x': 13.276478, 'y': 52.491468}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 13.271478, 'ymin': 52.486468, 'xmax': 13.281478, 'ymax': 52.496468}}"
"Framingham, Massachusetts","{'address': 'Framingham, Massachusetts', 'location': {'x': -71.418825, 'y': 42.28156}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -71.473825, 'ymin': 42.22656, 'xmax': -71.363825, 'ymax': 42.33656}}"
"Grange over Sands, Cumbria","{'address': 'Grange-over-Sands, Cumbria, England', 'location': {'x': -2.911121693, 'y': 54.193195558}, 'score': 100, 'attributes': {}, 'extent': {'xmin': -2.930121693, 'ymin': 54.174195558, 'xmax': -2.892121693, 'ymax': 54.212195558}}"
Hove,"{'address': 'Hove', 'location': {'x': 4.482300004, 'y': 51.14721034}, 'score': 100, 'attributes': {}, 'extent': {'xmin': 4.461300004, 'ymin': 51.12621034, 'xmax': 4.503300004, 'ymax': 51.16821034}}"
